id,id_property,area,floor,char_view,char_general,char_bathroom,bed_linen,towels,dish_towels,beds_basic,beds_additional,broj_kreveta,broj_pom_kreveta,max_odraslih,min_ljudi,min_boravak
14743,5693,30.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,toaster",,included,included,included,2,0,0,0,0,0,0
14744,5693,30.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,toaster",,included,included,included,2,0,0,0,0,0,0
14745,5693,30.0,1,,"balcony,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,toaster",,included,included,included,2,0,0,0,0,0,0
20495,5693,55.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_electric,coffee,toaster",,included,included,included,4,0,0,0,0,0,0
14746,5694,80.0,1,view_sea,"balcony,air_condition,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
14747,5694,80.0,2,view_sea,"balcony,air_condition,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
14748,5695,34.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,2,0,0,0,0,0,0
14749,5695,55.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_gas,cooking_electric,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
23338,5695,100.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,microwave,coffee,stove,toaster",,included,included,included,6,2,0,0,0,0,0
14762,5706,89.0,0,,"balcony,terrace,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,dishes,coffee,stove",,included,included,included,8,2,0,0,0,0,0
23375,5706,40.0,0,,"terrace,tv,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,2,2,0,0,0,0,0
14807,5733,48.0,0,,"terrace,air_condition,heating,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
14808,5733,48.0,2,view_sea,"balcony,air_condition,heating,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
14817,5738,52.0,0,,"terrace,air_condition,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,dishes,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
14818,5738,37.0,1,,"balcony,air_condition,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishes,microwave,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
14819,5738,50.0,2,,"balcony,air_condition,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishes,microwave,coffee,tea,stove",,included,included,included,2,1,0,0,0,0,0
14828,5741,110.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,microwave,coffee,stove",,included,included,included,6,0,0,0,0,0,0
14870,5748,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
14871,5748,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
14872,5748,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
14922,5767,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
14926,5771,0.0,0,view_garden,"terrace,sattv",,included,included,included,4,0,0,0,0,0,0
14927,5771,27.0,2,view_sea,"balcony,air_condition,heating,sattv",,included,included,included,2,0,0,0,0,0,0
14947,5783,65.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee",,included,included,included,4,0,0,0,0,0,0
14948,5783,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
14996,5801,80.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_gas,cooking_electric,coffee,stove",,included,included,included,4,1,0,0,0,0,0
15040,5820,75.0,0,,"terrace,air_condition,heating,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
15041,5820,73.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
15088,5832,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
15876,6071,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
16737,6358,90.0,0,,"terrace,air_condition,heating,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,cooking_electric,coffee,toaster",,included,included,included,6,2,0,0,0,0,0
16738,6358,30.0,2,,"balcony,air_condition,heating,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,cooking_electric,coffee,toaster",,included,included,included,2,2,0,0,0,0,0
16739,6358,25.0,0,,"balcony,air_condition,heating,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,cooking_electric,coffee",,included,included,included,2,0,0,0,0,0,0
21930,6358,30.0,2,,"balcony,air_condition,heating,washing_machine,dvd,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,cooking_electric,coffee,toaster",,included,included,included,2,2,0,0,0,0,0
16741,6359,55.0,4,,"balcony,air_condition,heating,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,fireplace,dishes,cooking_gas,cooking_electric,microwave,coffee,tea,stove,toaster,cooking_highchair",,included,included,included,3,2,0,0,0,0,0
16939,6444,65.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,4,1,0,0,0,0,0
17035,6483,47.0,1,view_sea,"balcony,air_condition,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
17351,6611,50.0,0,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
17559,6706,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
17560,6706,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
17600,6720,67.0,0,,"terrace,air_condition,heating,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee",,included,included,included,4,2,0,0,0,0,0
17989,6897,70.0,0,view_sea,"terrace,air_condition,heating,washing_machine,sattv",,included,included,included,2,2,0,0,0,0,0
18007,6903,100.0,1,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,vaccumcleaner,dishes,cooking_electric,coffee",,included,included,included,6,0,0,0,0,0,0
18008,6903,36.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee",,included,included,included,4,0,0,0,0,0,0
18102,6961,59.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,coffee,stove,toaster",,included,included,included,4,1,0,0,0,0,0
18153,6983,85.0,2,view_sea,"balcony,sattv",,included,included,included,4,0,0,0,0,0,0
18154,6983,85.0,2,view_sea,"balcony,air_condition,heating,sattv",,included,included,included,4,0,0,0,0,0,0
18155,6984,35.0,0,view_sea,"terrace,sattv",,included,included,included,2,2,0,0,0,0,0
18156,6984,75.0,0,view_garden,"terrace,sattv",,included,included,included,4,2,0,0,0,0,0
18235,7018,54.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_gas,cooking_electric,microwave,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
18236,7019,60.0,0,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,oven,microwave,coffee,stove",,included,included,included,4,0,0,0,0,0,0
18241,7022,60.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
18242,7022,60.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
18243,7023,60.0,2,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
18244,7023,60.0,2,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
18245,7024,60.0,1,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
18246,7024,60.0,1,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
18248,7025,81.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,dishes,microwave,coffee,stove,toaster",,included,included,included,4,0,0,0,0,0,0
18261,7032,100.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_gas,cooking_electric,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
21978,7032,55.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_gas,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
18265,7034,92.0,0,,"terrace,air_condition,heating,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,coffee,tea",,included,included,included,4,3,0,0,0,0,0
18266,7034,100.0,1,"view_sea,view_garden","balcony,air_condition,heating,washing_machine,sattv,internet_wireless",,included,included,included,4,2,0,0,0,0,0
18269,7037,80.0,1,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,stove,toaster",,included,included,included,8,0,0,0,0,0,0
18270,7038,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18271,7039,105.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,music,dishes,microwave,coffee,stove,toaster",,included,included,included,6,2,0,0,0,0,0
18279,7045,37.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
18320,7058,65.0,0,view_sea,"terrace,air_condition,heating,washing_machine,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
18341,7069,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
18342,7070,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18343,7070,61.0,3,,"balcony,terrace,air_condition,heating,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,4,2,0,0,0,0,0
18344,7070,30.0,3,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,coffee,stove",,included,included,included,2,1,0,0,0,0,0
18345,7070,30.0,3,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,coffee,stove",,included,included,included,2,1,0,0,0,0,0
18358,7078,39.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,microwave,coffee,stove",,included,included,included,2,1,0,0,0,0,0
18359,7078,55.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,microwave,coffee,stove",,included,included,included,4,0,0,0,0,0,0
18360,7080,35.0,0,,"balcony,air_condition,internet_wireless,refrigerator,dishes,stove",,included,included,included,2,1,0,0,0,0,0
18361,7080,35.0,0,,"balcony,air_condition,tv,internet_wireless,refrigerator,dishes,stove",,included,included,included,2,1,0,0,0,0,0
18362,7080,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
25246,7080,70.0,0,,"balcony,air_condition,sattv,internet_network,refrigerator,grilling_not_allowed,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,1,0,0,0,0,0
18390,7090,85.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,fireplace,dishes,cooking_electric,coffee,tea,stove",,included,included,included,4,0,0,0,0,0,0
18395,7096,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18396,7096,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
18397,7096,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
18398,7096,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18399,7096,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
18400,7097,26.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
18401,7097,26.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
18402,7098,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18403,7098,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18404,7098,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
24459,7098,65.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
18412,7106,90.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_gas,microwave,coffee",,included,included,included,5,0,0,0,0,0,0
18413,7106,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18423,7112,45.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,coffee,tea,stove",,included,included,included,4,1,0,0,0,0,0
18424,7112,75.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,dishes,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
18425,7112,65.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,stove",,included,included,included,4,2,0,0,0,0,0
18431,7115,60.0,3,"view_sea,view_street_quiet","balcony,air_condition,tv,sattv,internet_wireless,seaside",,included,included,included,4,2,0,0,0,0,0
18432,7115,0.0,0,"view_sea,view_street_quiet","balcony,air_condition,tv,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
18433,7115,45.0,2,"view_sea,view_street_quiet","balcony,air_condition,tv,sattv,internet_wireless,seaside",,included,included,included,2,2,0,0,0,0,0
18434,7115,0.0,0,"view_sea,view_street_quiet","balcony,air_condition,tv,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
18436,7116,26.0,0,"view_sea,view_street_quiet","balcony,terrace,air_condition,tv,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
18437,7116,57.0,1,"view_center,view_street_quiet","balcony,air_condition,tv,sattv",,included,included,included,2,0,0,0,0,0,0
18445,7120,114.0,0,,"balcony,terrace,air_condition,heating,washing_machine,hairdryer,dvd,tv,sattv,safe,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,vaccumcleaner,fireplace,music,veranda,outside_shower,dishes,freezer,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
18453,7126,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
18458,7130,0.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee",,included,included,included,2,0,0,0,0,0,0
18459,7130,22.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,coffee,stove",,included,included,included,2,0,0,0,0,0,0
18479,7137,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
18505,7150,105.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_gas,cooking_electric,microwave,coffee,tea,stove",,included,included,included,6,1,0,0,0,0,0
18506,7151,69.0,0,,"terrace,hairdryer,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,1,0,0,0,0,0
18507,7152,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18729,7152,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18730,7152,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18531,7162,35.0,0,,"balcony,air_condition,washing_machine,tv,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,stove,toaster",,included,included,included,0,4,0,0,0,0,0
18547,7169,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
18565,7175,0.0,0,,,,included,included,included,5,0,0,0,0,0,0
18566,7175,0.0,0,,,,included,included,included,5,0,0,0,0,0,0
18567,7175,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
18568,7175,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
18592,7180,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
18593,7180,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
18594,7180,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
18595,7180,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
18596,7181,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
18598,7182,130.0,0,,"balcony,terrace,air_condition,tv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,6,2,0,0,0,0,0
18603,7186,47.0,1,,,,included,included,included,2,0,0,0,0,0,0
18628,7195,80.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,coffee,stove",,included,included,included,6,0,0,0,0,0,0
18633,7197,74.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,stove,toaster",,included,included,included,6,0,0,0,0,0,0
20763,7197,80.0,3,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,stove,toaster",,included,included,included,6,1,0,0,0,0,0
18636,7199,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
18637,7199,57.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
